character_id,skill_slug,skill_name,skill_form,skill_type,skill_tag,energy_gen,skill_point_cost,wb_single,wb_aoe,wb_bounce,max_level,description
rappa,base_ninja_dash_by_leaps_and_bounds,Ninja Dash: By Leaps and Bounds,base,Technique,Enhance,0,0,90,0,0,1,"After using Technique, enters the ""Graffiti"" state for 20 seconds. While in the ""Graffiti"" state, moves forward rapidly for a set distance and attacks any enemies touched. During the rapid movement, can block all enemies' attacks. Using an attack in the ""Graffiti"" state can end the state's duration early. After entering combat via attacking enemies, deals 30 Toughness Reduction regardless of Weakness Type and Break DMG equal to 200% of Rappa's Imaginary Break DMG to each enemy target, and deals Break DMG equal to 180% of Rappa's Imaginary Break DMG to adjacent targets. At the same time, this unit regenerates 10 Energy."
rappa,base_nind_supreme_aishiteru,Nindō Supreme: Aishiteru,base,Ultimate,Enhance,5,0,0,0,0,15,"Enters the ""Sealform"" state, immediately gains 1 extra turn, obtains 3 points of ""Chroma Ink,"" and increases Weakness Break Efficiency by 50% and Break Effect by 40%. While in the ""Sealform"" state, Basic ATK is enhanced, and Skill and Ultimate cannot be used. After using Enhanced Basic ATK, consumes 1 point of ""Chroma Ink."" When ""Chroma Ink"" is depleted, exits the ""Sealform"" state."
rappa,enhanced_ningu_demonbane_petalblade_1,Ningu: Demonbane Petalblade,enhanced,Basic ATK,Blast,5,0,30,0,15,10,
rappa,enhanced_ningu_demonbane_petalblade_2,Ningu: Demonbane Petalblade,enhanced,Basic ATK,Blast,5,0,30,0,15,10,
rappa,enhanced_ningu_demonbane_petalblade_3,Ningu: Demonbane Petalblade,enhanced,Basic ATK,AoE ATK,10,0,0,15,0,10,
rappa,enhanced_ningu_demonbane_petalblade_4,Ningu: Demonbane Petalblade,enhanced,Basic ATK,Blast,0,0,75,0,45,10,"Launches ""Ningu: Demonbane Petalblade."" The first 2 hits deal Imaginary DMG equal to 132% of Rappa's ATK to one designated enemy and Imaginary DMG equal to 66% of Rappa's ATK to adjacent targets, and the 3rd hit deals Imaginary DMG equal to 132% of Rappa's ATK to all enemies. Enhanced Basic ATK will not recover Skill Points. Attacking enemies that don't have Imaginary Weakness can also reduce Toughness, whose effect is equal to 50% of the original Toughness Reduction. When Breaking Weakness, triggers the Imaginary Weakness Break effect."
robin,base_wingflip_white_noise,Wingflip White Noise,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Physical DMG equal to 140% of Robin's ATK to one designated enemy target.
robin,base_pinion_s_aria,Pinion's Aria,base,Skill,Support,30,1,0,0,0,15,"Increase DMG dealt by all allies by 62.5%, lasting for 3 turn(s). This duration decreases by 1 at the start of Robin's every turn."
robin,base_tonal_resonance,Tonal Resonance,base,Talent,Support,0,0,0,0,0,15,"Increase all allies' CRIT DMG by 27.5%. Moreover, after allies attack enemy targets, Robin additionally regenerates 2 Energy for herself."
robin,base_overture_of_inebriation,Overture of Inebriation,base,Technique,Support,0,0,0,0,0,1,"After using Technique, creates a Special Dimension around the character that lasts for 15 seconds. Enemies within this dimension will not attack Robin and will follow Robin while the dimension is active. After entering battle while the dimension is active, Robin regenerates 5 Energy at the start of each wave. Only 1 Dimension Effect created by allies can exist at the same time."
robin,base_vox_harmonique_opus_cosmique,"Vox Harmonique, Opus Cosmique",base,Ultimate,Support,5,0,0,0,0,15,"Robin enters the ""Concerto"" state and makes all teammates (i.e., excluding this unit) immediately take action. While in the ""Concerto"" state, increases all allies' ATK by 26.6% of Robin's ATK plus 275. Moreover, after every attack by ally targets, Robin deals Physical Additional DMG equal to 144% of her ATK for 1 time, with a fixed CRIT Rate for this damage set at 100% and fixed CRIT DMG set at 150%. While in the ""Concerto"" state, Robin is immune to Crowd Control debuffs and cannot enter her turn or take action until the ""Concerto"" state ends. A ""Concerto"" countdown appears in the Action Order. When the countdown's turn begins, Robin exits the ""Concerto"" state and immediately takes action. The countdown has its own fixed SPD of 90."
ruan_mei,base_threading_fragrance,Threading Fragrance,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Ice DMG equal to 140% of Ruan Mei's ATK to one designated enemy target.
ruan_mei,base_string_sings_slow_swirls,String Sings Slow Swirls,base,Skill,Support,30,1,0,0,0,15,"After using her Skill, Ruan Mei gains Overtone, lasting for 3 turn(s). This duration decreases by 1 at the start of Ruan Mei's every turn. When Ruan Mei has Overtone, all allies' DMG increases by 40% and Weakness Break Efficiency increases by 50%."
ruan_mei,base_somatotypical_helix,Somatotypical Helix,base,Talent,Support,0,0,0,0,0,15,"Increases SPD by 11% for all teammates (i.e., excluding this unit). When allies Break an enemy target's Weakness, Ruan Mei deals to this enemy target Break DMG equal to 150% of her Ice Break DMG."
ruan_mei,base_silken_serenade,Silken Serenade,base,Technique,Enhance,0,0,0,0,0,1,"After using the Technique, gains Silken Serenade. At the start of the next battle, automatically triggers the Skill for 1 time(s) without consuming Skill Points. In Simulated Universe or Divergent Universe, when Ruan Mei has Silken Serenade, the team actively attacking enemies will always be regarded as attacking their Weakness to enter combat, and this attack can reduce all enemies' Toughness regardless of Weakness types. When breaking Weakness, triggers Weakness Break Effect corresponding to the attacker's Type. For every Blessing in possession (up to a max of 20 Blessings will be taken into account), additionally increases the Toughness Reduction of this attack by 100%. After breaking an enemy target's Weakness, additionally deals to the enemy target Break DMG equal to 100% of Ruan Mei's Ice Break DMG."
ruan_mei,base_petals_to_stream_repose_in_dream,"Petals to Stream, Repose in Dream",base,Ultimate,Support,5,0,0,0,0,15,"Ruan Mei deploys a Zone that lasts for 2 turns. The Zone's duration decreases by 1 at the start of her turn. While inside the Zone, all allies' All-Type RES PEN increases by 30% and their attacks apply Thanatoplum Rebloom to the enemies hit. When these enemies attempt to recover from Weakness Break, Thanatoplum Rebloom is triggered, extending the duration of their Weakness Break, delaying their action by an amount equal to 20% of Ruan Mei's Break Effect plus 10%, and dealing Break DMG equal to 60% of Ruan Mei's Ice Break DMG. Enemy targets cannot have Thanatoplum Rebloom re-applied to them until they recover from Weakness Break."
saber,base_invisible_air_barrier_of_the_wind_king,Invisible Air: Barrier of the Wind King,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Wind DMG equal to 140% of Saber's ATK to one designated enemy.
saber,base_strike_air_hammer_of_the_wind_king,Strike Air: Hammer of the Wind King,base,Skill,Blast,30,1,60,0,30,15,"Deals Wind DMG equal to 187.5% of Saber's ATK to one designated enemy, and deals Wind DMG equal to 93.75% of Saber's ATK to adjacent targets. If Saber currently holds ""Core Resonance"" and her Energy can be fully regenerated by consuming ""Core Resonance"" after this instance of Skill attack, then increases the multiplier for this instance of Skill. For every 1 point of ""Core Resonance,"" increases the DMG multiplier for this instance of Skill by 17.5%. And after the attack, consumes all ""Core Resonance"" to regenerate Energy for Saber. Otherwise, immediately gains 3 point(s) of ""Core Resonance."""
saber,base_dragon_reactor_core,Dragon Reactor Core,base,Talent,Enhance,10,0,0,0,0,15,"When entering combat, gains 1 ""Core Resonance"" point(s). When any ally target uses Ultimate, increases the DMG dealt by Saber by 75% for 2 turn(s) and gains 3 ""Core Resonance"" point(s). For every 1 ""Core Resonance"" point consumed, regenerates a fixed amount of 8 Energy for Saber."
saber,base_behold_the_king_of_knights,"Behold, the King of Knights",base,Technique,Enhance,0,0,0,0,0,1,"After using Technique, at the start of the next battle, increases Saber's ATK by 35% for 2 turn(s) and gains 2 ""Core Resonance."""
saber,base_excalibur,Excalibur,base,Ultimate,AoE ATK,5,0,60,120,0,15,"Deals Wind DMG equal to 350% of Saber's ATK to all enemies, and additionally deals 10 instance(s) of DMG, with each instance being Wind DMG equal to 137.5% of Saber's ATK dealt to one random enemy. After using Ultimate, the next Basic ATK switches to ""Release, the Golden Scepter,"" and only ""Release, the Golden Scepter"" can be used."
saber,enhanced_release_the_golden_scepter,"Release, the Golden Scepter",enhanced,Basic ATK,AoE ATK,30,0,0,60,0,10,"Gains 2 point(s) of ""Core Resonance"" and deals Wind DMG to all enemies equal to 210% of Saber's ATK. When this ability is used, if the number of enemy targets is 2 or 1, additionally deals Wind DMG to all enemies equal to 210% or 308% of Saber's ATK respectively."
sampo,base_dazzling_blades,Dazzling Blades,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Wind DMG equal to 140% of Sampo's ATK to one designated enemy.
sampo,base_ricochet_love,Ricochet Love,base,Skill,Bounce,6,1,30,0,0,15,"Deals Wind DMG equal to 70% of Sampo's ATK to one designated enemy, and further deals DMG for 4 extra time(s), with each time dealing Wind DMG equal to 70% of Sampo's ATK to a random enemy."
sampo,base_windtorn_dagger,Windtorn Dagger,base,Talent,Enhance,0,0,0,0,0,15,Sampo's attacks have a 65% base chance to inflict Wind Shear for 3 turn(s). Enemies inflicted with Wind Shear will take Wind DoT equal to 65% of Sampo's ATK at the beginning of each turn. Wind Shear can stack up to 5 time(s).
sampo,base_shining_bright,Shining Bright,base,Technique,Impair,0,0,0,0,0,1,"After Sampo uses his Technique, enemies in a set area are afflicted with Blind for 10 second(s). Blinded enemies cannot detect ally targets. When initiating combat against a Blinded enemy, there is a 100% fixed chance to delay all enemies' action by 25%."
sampo,base_surprise_present,Surprise Present,base,Ultimate,AoE ATK,5,0,0,60,0,15,"Deals Wind DMG equal to 192% of Sampo's ATK to all enemies, with a 100% base chance to increase the targets' DoT taken by 35% for 2 turn(s)."
seele,base_thwack,Thwack,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Quantum DMG equal to 140% of Seele's ATK to one designated enemy.
seele,base_sheathed_blade,Sheathed Blade,base,Skill,Single ATK,30,1,60,0,0,15,Increases Seele's SPD by 25% for 2 turn(s) and deals Quantum DMG equal to 275% of Seele's ATK to one designated enemy.
seele,base_resurgence,Resurgence,base,Talent,Enhance,0,0,0,0,0,15,"Enters the Amplification state upon defeating an enemy with Basic ATK, Skill, or Ultimate, and receives an extra turn. While in the Amplification state, the DMG of Seele's attacks increases by 100% for 1 turn(s). Enemies defeated in the extra turn provided by ""Resurgence"" will not trigger another ""Resurgence."""
seele,base_phantom_illusion,Phantom Illusion,base,Technique,Enhance,0,0,0,0,0,1,"After using her Technique, Seele gains Stealth for 20 second(s). While Stealth is active, Seele cannot be detected by enemies. And when entering battle by attacking enemies, Seele will immediately enter the Amplification state."
seele,base_butterfly_flurry,Butterfly Flurry,base,Ultimate,Single ATK,5,0,90,0,0,15,Seele enters the Amplification state and deals Quantum DMG equal to 510% of her ATK to one designated enemy.
serval,base_roaring_thunderclap,Roaring Thunderclap,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Lightning DMG equal to 140% of Serval's ATK to one designated enemy.
serval,base_lightning_flash,Lightning Flash,base,Skill,Blast,30,1,60,0,30,15,"Deals Lightning DMG equal to 175% of Serval's ATK to one designated enemy and Lightning DMG equal to 75% of Serval's ATK to enemies adjacent to it, with a 80% base chance for enemies hit to become Shocked for 2 turn(s). While Shocked, enemies take Lightning DoT equal to 130% of Serval's ATK at the beginning of each turn."
serval,base_galvanic_chords,Galvanic Chords,base,Talent,Enhance,0,0,0,0,0,15,"After Serval attacks, deals Lightning Additional DMG equal to 90% of Serval's ATK to all Shocked enemies."
serval,base_good_night_belobog,"Good Night, Belobog",base,Technique,Maze ATK,0,0,60,0,0,1,"Immediately attacks the enemy. After entering battle, deals Lightning DMG equal to 50% of Serval's ATK to a random enemy, with a 100% base chance for all enemies to become Shocked for 3 turn(s). While Shocked, enemies will take Lightning DoT equal to 50% of Serval's ATK at the beginning of each turn."
serval,base_here_comes_the_mechanical_fever,Here Comes the Mechanical Fever,base,Ultimate,AoE ATK,5,0,0,60,0,15,Deals Lightning DMG equal to 216% of Serval's ATK to all enemies. Enemies already Shocked will extend the duration of their Shock state by 2 turn(s).
silver_wolf,base_system_warning,System Warning,base,Basic ATK,Single ATK,20,0,30,0,0,10,Deals Quantum DMG equal to 140% of Silver Wolf's ATK to one designated enemy.
silver_wolf,base_allow_changes,Allow Changes?,base,Skill,Single ATK,30,1,60,0,0,15,"There is a 90% base chance to add 1 Weakness of an on-field character's Type to the target enemy. This also reduces the enemy's DMG RES to that Weakness Type by 20% for 2 turn(s). If the enemy already has that Type Weakness, the effect of DMG RES reduction to that Weakness Type will not be triggered. Each enemy can only have 1 Weakness implanted by Silver Wolf. When Silver Wolf implants another Weakness to the target, only the most recent implanted Weakness will be kept. In addition, there is a 100% base chance to further reduce the All-Type RES of the enemy by 11.25% for 2 turn(s). Deals Quantum DMG equal to 245% of Silver Wolf's ATK to this enemy."
silver_wolf,base_awaiting_system_response,Awaiting System Response...,base,Talent,Impair,0,0,0,0,0,15,"Silver Wolf can create three types of Bugs: Reduce ATK by 12.5%, reduce DEF by 10%, and reduce SPD by 7.5%. Every time Silver Wolf attacks, she has a 78% base chance to implant a random Bug that lasts for 3 turn(s) in an enemy target."
silver_wolf,base_force_quit_program,Force Quit Program,base,Technique,Maze ATK,0,0,60,0,0,1,"Immediately attacks the enemy. After entering battle, deals Quantum DMG equal to 80% of Silver Wolf's ATK to all enemies, and ignores Weakness Types and reduces Toughness from all enemies. Enemies with their Weakness Broken in this way will trigger the Quantum Weakness Break effect."
